2026/07/17 01:00:39.785, 264, 0
2026/07/17 01:00:39.885, 264, 0
2026/07/17 01:00:39.985, 264, 0
2026/07/17 01:00:40.085, 264, 0
2026/07/17 01:00:40.185, 264, 0
2026/07/17 01:00:40.285, 264, 0
2026/07/17 01:00:40.386, 264, 0
2026/07/17 01:00:40.486, 264, 0
2026/07/17 01:00:40.586, 264, 0
2026/07/17 01:00:40.686, 264, 0
2026/07/17 01:00:40.786, 264, 0
2026/07/17 01:00:40.886, 264, 0
2026/07/17 01:00:40.986, 264, 0
2026/07/17 01:00:41.086, 264, 0
2026/07/17 01:00:41.186, 264, 0
2026/07/17 01:00:41.286, 264, 0
2026/07/17 01:00:41.386, 264, 0
2026/07/17 01:00:41.487, 264, 0
2026/07/17 01:00:41.587, 264, 0
2026/07/17 01:00:41.687, 264, 0
2026/07/17 01:00:41.787, 264, 0
2026/07/17 01:00:41.887, 264, 0
2026/07/17 01:00:41.987, 264, 0
2026/07/17 01:00:42.087, 264, 0
2026/07/17 01:00:42.187, 264, 0
2026/07/17 01:00:42.287, 264, 0
2026/07/17 01:00:42.388, 264, 0
2026/07/17 01:00:42.488, 264, 0
2026/07/17 01:00:42.588, 264, 0
2026/07/17 01:00:42.688, 264, 0
2026/07/17 01:00:42.788, 264, 0
2026/07/17 01:00:42.888, 264, 0
2026/07/17 01:00:42.988, 264, 0
2026/07/17 01:00:43.088, 264, 0
2026/07/17 01:00:43.188, 264, 0
2026/07/17 01:00:43.288, 264, 0
2026/07/17 01:00:43.388, 264, 0
2026/07/17 01:00:43.489, 264, 0
2026/07/17 01:00:43.589, 264, 0
2026/07/17 01:00:43.689, 264, 0
2026/07/17 01:00:43.789, 264, 0
2026/07/17 01:00:43.889, 264, 0
2026/07/17 01:00:43.989, 264, 0
2026/07/17 01:00:44.089, 264, 0
2026/07/17 01:00:44.189, 264, 0
2026/07/17 01:00:44.289, 264, 0
2026/07/17 01:00:44.389, 264, 0
2026/07/17 01:00:44.490, 264, 0
2026/07/17 01:00:44.590, 264, 0
2026/07/17 01:00:44.690, 264, 0
2026/07/17 01:00:44.790, 264, 0
2026/07/17 01:00:44.890, 264, 0
2026/07/17 01:00:44.990, 264, 0
2026/07/17 01:00:45.090, 264, 0
2026/07/17 01:00:45.190, 264, 0
2026/07/17 01:00:45.290, 264, 0
2026/07/17 01:00:45.391, 264, 0
2026/07/17 01:00:45.491, 264, 0
2026/07/17 01:00:45.591, 264, 0
2026/07/17 01:00:45.691, 264, 0
2026/07/17 01:00:45.791, 264, 0
2026/07/17 01:00:45.891, 264, 0
2026/07/17 01:00:45.991, 264, 0
2026/07/17 01:00:46.091, 264, 0
2026/07/17 01:00:46.191, 264, 0
2026/07/17 01:00:46.291, 264, 0
2026/07/17 01:00:46.391, 264, 0
2026/07/17 01:00:46.492, 264, 0
2026/07/17 01:00:46.592, 264, 0
2026/07/17 01:00:46.692, 264, 0
2026/07/17 01:00:46.792, 264, 0
2026/07/17 01:00:46.892, 264, 0
2026/07/17 01:00:46.992, 264, 0
2026/07/17 01:00:47.092, 264, 0
2026/07/17 01:00:47.192, 264, 0
2026/07/17 01:00:47.292, 264, 0
2026/07/17 01:00:47.392, 264, 0
2026/07/17 01:00:47.492, 264, 0
2026/07/17 01:00:47.593, 264, 0
2026/07/17 01:00:47.693, 264, 0
2026/07/17 01:00:47.793, 264, 0
2026/07/17 01:00:47.893, 264, 0
2026/07/17 01:00:47.993, 264, 0
2026/07/17 01:00:48.093, 264, 0
2026/07/17 01:00:48.193, 264, 0
2026/07/17 01:00:48.293, 264, 0
2026/07/17 01:00:48.393, 264, 0
2026/07/17 01:00:48.493, 264, 0
2026/07/17 01:00:48.594, 264, 0
2026/07/17 01:00:48.694, 264, 0
2026/07/17 01:00:48.794, 264, 0
2026/07/17 01:00:48.894, 264, 0
2026/07/17 01:00:48.994, 264, 0
2026/07/17 01:00:49.094, 264, 0
2026/07/17 01:00:49.194, 264, 0
2026/07/17 01:00:49.294, 264, 0
2026/07/17 01:00:49.394, 264, 0
2026/07/17 01:00:49.495, 264, 0
2026/07/17 01:00:49.595, 264, 0
2026/07/17 01:00:49.695, 264, 0
2026/07/17 01:00:49.795, 264, 0
2026/07/17 01:00:49.895, 264, 0
2026/07/17 01:00:49.995, 264, 0
2026/07/17 01:00:50.095, 264, 0
2026/07/17 01:00:50.195, 264, 0
2026/07/17 01:00:50.295, 264, 0
2026/07/17 01:00:50.395, 264, 0
2026/07/17 01:00:50.495, 264, 0
2026/07/17 01:00:50.596, 264, 0
2026/07/17 01:00:50.696, 264, 0
2026/07/17 01:00:50.796, 264, 0
2026/07/17 01:00:50.896, 264, 0
2026/07/17 01:00:50.996, 264, 0
2026/07/17 01:00:51.096, 264, 0
2026/07/17 01:00:51.196, 264, 0
2026/07/17 01:00:51.296, 264, 0
2026/07/17 01:00:51.396, 264, 0
2026/07/17 01:00:51.497, 264, 0
2026/07/17 01:00:51.597, 264, 0
2026/07/17 01:00:51.697, 264, 0
2026/07/17 01:00:51.797, 264, 0
2026/07/17 01:00:51.897, 264, 0
2026/07/17 01:00:51.997, 264, 0
2026/07/17 01:00:52.097, 264, 0
2026/07/17 01:00:52.197, 264, 0
2026/07/17 01:00:52.298, 264, 0
2026/07/17 01:00:52.398, 264, 0
2026/07/17 01:00:52.498, 264, 0
2026/07/17 01:00:52.598, 264, 0
2026/07/17 01:00:52.698, 264, 0
2026/07/17 01:00:52.798, 264, 0
2026/07/17 01:00:52.898, 264, 0
2026/07/17 01:00:52.998, 264, 0
2026/07/17 01:00:53.098, 264, 0
2026/07/17 01:00:53.198, 264, 0
2026/07/17 01:00:53.299, 264, 0
2026/07/17 01:00:53.399, 264, 0
2026/07/17 01:00:53.499, 264, 0
2026/07/17 01:00:53.599, 264, 0
2026/07/17 01:00:53.699, 264, 0
2026/07/17 01:00:53.799, 264, 0
2026/07/17 01:00:53.899, 264, 0
2026/07/17 01:00:53.999, 264, 0
2026/07/17 01:00:54.099, 264, 0
2026/07/17 01:00:54.199, 264, 0
2026/07/17 01:00:54.300, 264, 0
2026/07/17 01:00:54.400, 264, 0
2026/07/17 01:00:54.500, 264, 0
2026/07/17 01:00:54.600, 264, 0
2026/07/17 01:00:54.700, 264, 0
2026/07/17 01:00:54.800, 264, 0
2026/07/17 01:00:54.900, 264, 0
2026/07/17 01:00:55.000, 264, 0
2026/07/17 01:00:55.100, 264, 0
2026/07/17 01:00:55.200, 264, 0
2026/07/17 01:00:55.301, 264, 0
2026/07/17 01:00:55.401, 264, 0
2026/07/17 01:00:55.501, 264, 0
2026/07/17 01:00:55.601, 264, 0
2026/07/17 01:00:55.701, 264, 0
2026/07/17 01:00:55.801, 264, 0
2026/07/17 01:00:55.901, 264, 0
2026/07/17 01:00:56.001, 264, 0
2026/07/17 01:00:56.101, 264, 0
2026/07/17 01:00:56.201, 264, 0
2026/07/17 01:00:56.301, 264, 0
2026/07/17 01:00:56.401, 264, 0
2026/07/17 01:00:56.502, 264, 0
2026/07/17 01:00:56.602, 264, 0
2026/07/17 01:00:56.702, 264, 0
2026/07/17 01:00:56.802, 264, 0
2026/07/17 01:00:56.902, 264, 0
2026/07/17 01:00:57.002, 264, 0
2026/07/17 01:00:57.102, 264, 0
2026/07/17 01:00:57.202, 264, 0
2026/07/17 01:00:57.302, 264, 0
2026/07/17 01:00:57.402, 264, 0
2026/07/17 01:00:57.503, 264, 0
2026/07/17 01:00:57.603, 264, 0
2026/07/17 01:00:57.703, 264, 0
2026/07/17 01:00:57.803, 264, 0
2026/07/17 01:00:57.903, 264, 0
2026/07/17 01:00:58.003, 264, 0
2026/07/17 01:00:58.103, 264, 0
2026/07/17 01:00:58.203, 264, 0
2026/07/17 01:00:58.304, 264, 0
2026/07/17 01:00:58.404, 264, 0
2026/07/17 01:00:58.504, 264, 0
2026/07/17 01:00:58.604, 264, 0
2026/07/17 01:00:58.704, 264, 0
2026/07/17 01:00:58.804, 264, 0
2026/07/17 01:00:58.904, 264, 0
2026/07/17 01:00:59.004, 264, 0
2026/07/17 01:00:59.104, 264, 0
2026/07/17 01:00:59.204, 264, 0
2026/07/17 01:00:59.305, 264, 0
2026/07/17 01:00:59.405, 264, 0
2026/07/17 01:00:59.505, 264, 0
2026/07/17 01:00:59.605, 264, 0
2026/07/17 01:00:59.705, 264, 0
2026/07/17 01:00:59.805, 264, 0
2026/07/17 01:00:59.905, 264, 0
2026/07/17 01:01:00.005, 264, 0
2026/07/17 01:01:00.105, 264, 0
2026/07/17 01:01:00.205, 264, 0
2026/07/17 01:01:00.306, 264, 0
2026/07/17 01:01:00.406, 264, 0
2026/07/17 01:01:00.506, 264, 0
2026/07/17 01:01:00.606, 264, 0
2026/07/17 01:01:00.706, 264, 0
2026/07/17 01:01:00.806, 264, 0
2026/07/17 01:01:00.906, 264, 0
2026/07/17 01:01:01.006, 264, 0
2026/07/17 01:01:01.106, 264, 0
2026/07/17 01:01:01.206, 264, 0
2026/07/17 01:01:01.307, 264, 0
2026/07/17 01:01:01.407, 264, 0
2026/07/17 01:01:01.507, 264, 0
2026/07/17 01:01:01.607, 264, 0
2026/07/17 01:01:01.707, 264, 0
2026/07/17 01:01:01.807, 264, 0
2026/07/17 01:01:01.907, 264, 0
2026/07/17 01:01:02.007, 264, 0
2026/07/17 01:01:02.108, 264, 0
2026/07/17 01:01:02.208, 264, 0
2026/07/17 01:01:02.308, 264, 0
2026/07/17 01:01:02.408, 264, 0
2026/07/17 01:01:02.508, 264, 0
2026/07/17 01:01:02.608, 264, 0
2026/07/17 01:01:02.708, 264, 0
2026/07/17 01:01:02.808, 264, 0
2026/07/17 01:01:02.908, 264, 0
2026/07/17 01:01:03.008, 264, 0
2026/07/17 01:01:03.109, 264, 0
2026/07/17 01:01:03.209, 264, 0
2026/07/17 01:01:03.309, 264, 0
2026/07/17 01:01:03.409, 264, 0
2026/07/17 01:01:03.509, 264, 0
2026/07/17 01:01:03.609, 264, 0
2026/07/17 01:01:03.709, 264, 0
2026/07/17 01:01:03.809, 264, 0
2026/07/17 01:01:03.909, 264, 0
2026/07/17 01:01:04.010, 264, 0
2026/07/17 01:01:04.110, 264, 0
2026/07/17 01:01:04.210, 264, 0
2026/07/17 01:01:04.310, 264, 0
2026/07/17 01:01:04.410, 264, 0
2026/07/17 01:01:04.510, 264, 0
2026/07/17 01:01:04.610, 264, 0
2026/07/17 01:01:04.710, 264, 0
2026/07/17 01:01:04.810, 264, 0
2026/07/17 01:01:04.910, 264, 0
2026/07/17 01:01:05.011, 264, 0
2026/07/17 01:01:05.111, 264, 0
2026/07/17 01:01:05.211, 264, 0
2026/07/17 01:01:05.311, 264, 0
2026/07/17 01:01:05.411, 264, 0
2026/07/17 01:01:05.511, 264, 0
2026/07/17 01:01:05.611, 264, 0
2026/07/17 01:01:05.711, 264, 0
2026/07/17 01:01:05.811, 264, 0
2026/07/17 01:01:05.911, 264, 0
2026/07/17 01:01:06.012, 264, 0
2026/07/17 01:01:06.112, 264, 0
2026/07/17 01:01:06.212, 264, 0
2026/07/17 01:01:06.312, 264, 0
2026/07/17 01:01:06.412, 264, 0
2026/07/17 01:01:06.512, 264, 0
2026/07/17 01:01:06.612, 264, 0
2026/07/17 01:01:06.712, 264, 0
2026/07/17 01:01:06.812, 264, 0
2026/07/17 01:01:06.913, 264, 0
2026/07/17 01:01:07.013, 264, 0
2026/07/17 01:01:07.113, 264, 0
2026/07/17 01:01:07.213, 264, 0
2026/07/17 01:01:07.313, 264, 0
2026/07/17 01:01:07.413, 264, 0
2026/07/17 01:01:07.513, 264, 0
2026/07/17 01:01:07.613, 264, 0
2026/07/17 01:01:07.713, 264, 0
2026/07/17 01:01:07.813, 264, 0
2026/07/17 01:01:07.914, 264, 0
2026/07/17 01:01:08.014, 264, 0
2026/07/17 01:01:08.114, 264, 0
2026/07/17 01:01:08.214, 264, 0
2026/07/17 01:01:08.314, 264, 0
2026/07/17 01:01:08.414, 264, 0
2026/07/17 01:01:08.514, 264, 0
2026/07/17 01:01:08.614, 264, 0
2026/07/17 01:01:08.714, 264, 0
2026/07/17 01:01:08.814, 264, 0
2026/07/17 01:01:08.915, 264, 0
2026/07/17 01:01:09.015, 264, 0
2026/07/17 01:01:09.115, 264, 0
2026/07/17 01:01:09.215, 264, 0
2026/07/17 01:01:09.315, 264, 0
2026/07/17 01:01:09.415, 264, 0
2026/07/17 01:01:09.515, 264, 0
2026/07/17 01:01:09.615, 264, 0
2026/07/17 01:01:09.715, 264, 0
2026/07/17 01:01:09.815, 264, 0
2026/07/17 01:01:09.916, 264, 0
2026/07/17 01:01:10.016, 264, 0
2026/07/17 01:01:10.116, 264, 0
2026/07/17 01:01:10.216, 264, 0
2026/07/17 01:01:10.316, 264, 0
2026/07/17 01:01:10.416, 264, 0
2026/07/17 01:01:10.516, 264, 0
2026/07/17 01:01:10.616, 264, 0
2026/07/17 01:01:10.716, 264, 0
2026/07/17 01:01:10.816, 264, 0
2026/07/17 01:01:10.917, 264, 0
2026/07/17 01:01:11.017, 264, 0
2026/07/17 01:01:11.117, 264, 0
2026/07/17 01:01:11.217, 264, 0
2026/07/17 01:01:11.317, 264, 0
2026/07/17 01:01:11.417, 264, 0
2026/07/17 01:01:11.517, 264, 0
2026/07/17 01:01:11.617, 264, 0
2026/07/17 01:01:11.717, 264, 0
2026/07/17 01:01:11.818, 264, 0
2026/07/17 01:01:11.918, 264, 0
2026/07/17 01:01:12.018, 264, 0
2026/07/17 01:01:12.118, 264, 0
2026/07/17 01:01:12.218, 264, 0
2026/07/17 01:01:12.318, 264, 0
2026/07/17 01:01:12.418, 264, 0
2026/07/17 01:01:12.518, 264, 0
2026/07/17 01:01:12.618, 264, 0
2026/07/17 01:01:12.719, 264, 0
2026/07/17 01:01:12.819, 264, 0
2026/07/17 01:01:12.919, 264, 0
2026/07/17 01:01:13.019, 264, 0
2026/07/17 01:01:13.119, 264, 0
2026/07/17 01:01:13.219, 264, 0
2026/07/17 01:01:13.319, 264, 0
2026/07/17 01:01:13.419, 264, 0
2026/07/17 01:01:13.519, 264, 0
2026/07/17 01:01:13.619, 264, 0
2026/07/17 01:01:13.719, 264, 0
2026/07/17 01:01:13.820, 264, 0
2026/07/17 01:01:13.920, 264, 0
2026/07/17 01:01:14.020, 264, 0
2026/07/17 01:01:14.120, 264, 0
2026/07/17 01:01:14.220, 264, 0
2026/07/17 01:01:14.320, 264, 0
2026/07/17 01:01:14.420, 264, 0
2026/07/17 01:01:14.520, 264, 0
2026/07/17 01:01:14.620, 264, 0
2026/07/17 01:01:14.720, 264, 0
2026/07/17 01:01:14.821, 264, 0
2026/07/17 01:01:14.921, 264, 0
2026/07/17 01:01:15.021, 264, 0
2026/07/17 01:01:15.121, 264, 0
2026/07/17 01:01:15.221, 264, 0
2026/07/17 01:01:15.321, 264, 0
2026/07/17 01:01:15.421, 264, 0
2026/07/17 01:01:15.521, 264, 0
2026/07/17 01:01:15.621, 264, 0
2026/07/17 01:01:15.721, 264, 0
2026/07/17 01:01:15.822, 264, 0
2026/07/17 01:01:15.922, 264, 0
2026/07/17 01:01:16.022, 264, 0
2026/07/17 01:01:16.122, 264, 0
2026/07/17 01:01:16.222, 264, 0
2026/07/17 01:01:16.322, 264, 0
2026/07/17 01:01:16.422, 264, 0
2026/07/17 01:01:16.522, 264, 0
2026/07/17 01:01:16.622, 264, 0
2026/07/17 01:01:16.722, 264, 0
2026/07/17 01:01:16.823, 264, 0
2026/07/17 01:01:16.923, 264, 0
2026/07/17 01:01:17.023, 264, 0
2026/07/17 01:01:17.123, 264, 0
2026/07/17 01:01:17.223, 264, 0
2026/07/17 01:01:17.323, 264, 0
2026/07/17 01:01:17.423, 264, 0
2026/07/17 01:01:17.523, 264, 0
2026/07/17 01:01:17.623, 264, 0
2026/07/17 01:01:17.723, 264, 0
2026/07/17 01:01:17.823, 264, 0
2026/07/17 01:01:17.924, 264, 0
2026/07/17 01:01:18.024, 264, 0
2026/07/17 01:01:18.124, 264, 0
2026/07/17 01:01:18.224, 264, 0
2026/07/17 01:01:18.324, 264, 0
2026/07/17 01:01:18.424, 264, 0
2026/07/17 01:01:18.524, 264, 0
2026/07/17 01:01:18.624, 264, 0
2026/07/17 01:01:18.724, 264, 0
2026/07/17 01:01:18.824, 264, 0
2026/07/17 01:01:18.925, 264, 0
2026/07/17 01:01:19.025, 264, 0
2026/07/17 01:01:19.125, 264, 0
2026/07/17 01:01:19.225, 264, 0
2026/07/17 01:01:19.325, 264, 0
2026/07/17 01:01:19.425, 264, 0
2026/07/17 01:01:19.525, 264, 0
2026/07/17 01:01:19.625, 264, 0
2026/07/17 01:01:19.725, 264, 0
2026/07/17 01:01:19.825, 264, 0
2026/07/17 01:01:19.926, 264, 0
2026/07/17 01:01:20.026, 264, 0
2026/07/17 01:01:20.126, 264, 0
2026/07/17 01:01:20.226, 264, 0
2026/07/17 01:01:20.326, 264, 0
2026/07/17 01:01:20.426, 264, 0
2026/07/17 01:01:20.526, 264, 0
2026/07/17 01:01:20.626, 264, 0
2026/07/17 01:01:20.726, 264, 0
2026/07/17 01:01:20.827, 264, 0
2026/07/17 01:01:20.927, 264, 0
2026/07/17 01:01:21.027, 264, 0
2026/07/17 01:01:21.127, 264, 0
2026/07/17 01:01:21.227, 264, 0
2026/07/17 01:01:21.327, 264, 0
2026/07/17 01:01:21.427, 264, 0
2026/07/17 01:01:21.527, 264, 0
2026/07/17 01:01:21.627, 264, 0
2026/07/17 01:01:21.727, 264, 0
2026/07/17 01:01:21.828, 264, 0
2026/07/17 01:01:21.928, 264, 0
2026/07/17 01:01:22.028, 264, 0
2026/07/17 01:01:22.128, 264, 0
2026/07/17 01:01:22.228, 264, 0
2026/07/17 01:01:22.328, 264, 0
2026/07/17 01:01:22.428, 264, 0
2026/07/17 01:01:22.528, 264, 0
2026/07/17 01:01:22.628, 264, 0
2026/07/17 01:01:22.728, 264, 0
2026/07/17 01:01:22.829, 264, 0
2026/07/17 01:01:22.929, 264, 0
2026/07/17 01:01:23.029, 264, 0
2026/07/17 01:01:23.129, 264, 0
2026/07/17 01:01:23.229, 264, 0
2026/07/17 01:01:23.329, 264, 0
2026/07/17 01:01:23.429, 264, 0
2026/07/17 01:01:23.529, 264, 0
2026/07/17 01:01:23.629, 264, 0
2026/07/17 01:01:23.729, 264, 0
2026/07/17 01:01:23.829, 264, 0
2026/07/17 01:01:23.930, 264, 0
2026/07/17 01:01:24.030, 264, 0
2026/07/17 01:01:24.130, 264, 0
2026/07/17 01:01:24.230, 264, 0
2026/07/17 01:01:24.330, 264, 0
2026/07/17 01:01:24.430, 264, 0
2026/07/17 01:01:24.530, 264, 0
2026/07/17 01:01:24.630, 264, 0
2026/07/17 01:01:24.730, 264, 0
2026/07/17 01:01:24.830, 264, 0
2026/07/17 01:01:24.931, 264, 0
2026/07/17 01:01:25.031, 264, 0
2026/07/17 01:01:25.131, 264, 0
2026/07/17 01:01:25.231, 264, 0
2026/07/17 01:01:25.331, 264, 0
2026/07/17 01:01:25.431, 264, 0
2026/07/17 01:01:25.531, 264, 0
2026/07/17 01:01:25.631, 264, 0
2026/07/17 01:01:25.731, 264, 0
2026/07/17 01:01:25.831, 264, 0
2026/07/17 01:01:25.932, 264, 0
2026/07/17 01:01:26.032, 264, 0
2026/07/17 01:01:26.132, 264, 0
2026/07/17 01:01:26.232, 264, 0
2026/07/17 01:01:26.332, 264, 0
2026/07/17 01:01:26.432, 264, 0
2026/07/17 01:01:26.532, 264, 0
2026/07/17 01:01:26.632, 264, 0
2026/07/17 01:01:26.732, 264, 0
2026/07/17 01:01:26.832, 264, 0
2026/07/17 01:01:26.932, 264, 0
2026/07/17 01:01:27.033, 264, 0
2026/07/17 01:01:27.133, 264, 0
2026/07/17 01:01:27.233, 264, 0
2026/07/17 01:01:27.333, 264, 0
2026/07/17 01:01:27.433, 264, 0
2026/07/17 01:01:27.533, 264, 0
2026/07/17 01:01:27.633, 264, 0
2026/07/17 01:01:27.734, 264, 0
2026/07/17 01:01:27.834, 264, 0
2026/07/17 01:01:27.934, 264, 0
2026/07/17 01:01:28.034, 264, 0
2026/07/17 01:01:28.134, 264, 0
2026/07/17 01:01:28.234, 264, 0
2026/07/17 01:01:28.334, 264, 0
2026/07/17 01:01:28.434, 264, 0
2026/07/17 01:01:28.534, 264, 0
2026/07/17 01:01:28.634, 264, 0
2026/07/17 01:01:28.735, 264, 0
2026/07/17 01:01:28.835, 264, 0
2026/07/17 01:01:28.935, 264, 0
2026/07/17 01:01:29.035, 264, 0
2026/07/17 01:01:29.135, 264, 0
2026/07/17 01:01:29.235, 264, 0
2026/07/17 01:01:29.335, 264, 0
2026/07/17 01:01:29.435, 264, 0
2026/07/17 01:01:29.535, 264, 0
2026/07/17 01:01:29.636, 264, 0
2026/07/17 01:01:29.736, 264, 0
2026/07/17 01:01:29.836, 264, 0
2026/07/17 01:01:29.936, 264, 0
2026/07/17 01:01:30.036, 264, 0
2026/07/17 01:01:30.136, 264, 0
2026/07/17 01:01:30.236, 264, 0
2026/07/17 01:01:30.336, 264, 0
2026/07/17 01:01:30.436, 264, 0
2026/07/17 01:01:30.537, 264, 0
2026/07/17 01:01:30.637, 264, 0
2026/07/17 01:01:30.737, 264, 0
2026/07/17 01:01:30.837, 264, 0
2026/07/17 01:01:30.937, 264, 0
2026/07/17 01:01:31.037, 264, 0
2026/07/17 01:01:31.137, 264, 0
2026/07/17 01:01:31.237, 264, 0
2026/07/17 01:01:31.337, 264, 0
2026/07/17 01:01:31.437, 264, 0
2026/07/17 01:01:31.538, 264, 0
2026/07/17 01:01:31.638, 264, 0
2026/07/17 01:01:31.738, 264, 0
2026/07/17 01:01:31.838, 264, 0
2026/07/17 01:01:31.938, 264, 0
2026/07/17 01:01:32.038, 264, 0
2026/07/17 01:01:32.138, 264, 0
2026/07/17 01:01:32.238, 264, 0
2026/07/17 01:01:32.338, 264, 0
2026/07/17 01:01:32.439, 264, 0
2026/07/17 01:01:32.539, 264, 0
2026/07/17 01:01:32.639, 264, 0
2026/07/17 01:01:32.739, 264, 0
2026/07/17 01:01:32.839, 264, 0
